,acc,loss,norm/transformer_layer.self_attn.in_proj_weight,norm/transformer_layer.self_attn.in_proj_bias,norm/transformer_layer.self_attn.out_proj.weight,norm/transformer_layer.self_attn.out_proj.bias,norm/transformer_layer.linear1.weight,norm/transformer_layer.linear1.bias,norm/transformer_layer.linear2.weight,norm/transformer_layer.linear2.bias,norm/transformer_layer.norm1.weight,norm/transformer_layer.norm1.bias,norm/transformer_layer.norm2.weight,norm/transformer_layer.norm2.bias,norm/classifier.0.weight,norm/classifier.0.bias,norm/classifier.2.weight,norm/classifier.2.bias
11,0.6,0.6896580457687378,0.0049697598442435265,0.0049697598442435265,0.00288142217323184,0.005389949772506952,0.0006078481674194336,0.0003451780357863754,0.001631287974305451,0.001762819243595004,0.0009453956154175103,0.001314849592745304,0.0036501530557870865,0.0030496767722070217,0.010209553875029087,0.005855652038007975,0.16856250166893005,0.12492609024047852
12,0.6,0.6912621259689331,0.004911306779831648,0.004911306779831648,0.00285155838355422,0.005693764891475439,0.004612177610397339,0.002633350668475032,0.008153964765369892,0.0036704910453408957,0.0027227860409766436,0.0034644831903278828,0.003273572539910674,0.003127599833533168,0.011055747978389263,0.00595043133944273,0.11431596428155899,0.12194637209177017
13,0.6,0.6901530027389526,0.0018961295718327165,0.0018961295718327165,0.0010795450070872903,0.003300511045381427,0.0021754109766334295,0.0012405753368511796,0.004156248178333044,0.0028060919139534235,0.0019335303222760558,0.002160303993150592,0.0035705342888832092,0.0032556788064539433,0.011156356893479824,0.006143198348581791,0.13009226322174072,0.12118124216794968
14,0.6,0.6899698972702026,0.005046159960329533,0.005046159960329533,0.0030070552602410316,0.006079987157136202,0.0030460767447948456,0.0017334530130028725,0.004337240010499954,0.0028267784509807825,0.0034732867497950792,0.0035552880726754665,0.003590137232095003,0.003362937830388546,0.011406421661376953,0.006296982988715172,0.1231953352689743,0.11974380910396576
15,0.6,0.6876426935195923,0.0022925855591893196,0.0022925855591893196,0.001320664887316525,0.0017303182976320386,0.002854232443496585,0.001625632168725133,0.00508273858577013,0.002970547880977392,0.0019956387113779783,0.0028658886440098286,0.004121445585042238,0.003463153028860688,0.011171402409672737,0.006438541691750288,0.16225238144397736,0.11820409446954727
16,0.6,0.6879259943962097,0.0015142346965149045,0.0015142346965149045,0.0009540059836581349,0.0026432580780237913,0.0010262837167829275,0.0005798675701953471,0.0031454372219741344,0.0020397575572133064,0.0015741668175905943,0.002036993158981204,0.004091351293027401,0.003541562706232071,0.011639159172773361,0.0065381694585084915,0.14429642260074615,0.11597751826047897
17,0.6,0.6867243051528931,0.00676372554153204,0.00676372554153204,0.0038330964744091034,0.008706685155630112,0.0026314484421163797,0.001491823117248714,0.004114053677767515,0.002327078254893422,0.0022912833373993635,0.0031378231942653656,0.004282298963516951,0.003625791287049651,0.01147942803800106,0.006648391019552946,0.1569153517484665,0.11406773328781128
18,0.6,0.6871398687362671,0.0025110188871622086,0.0025110188871622086,0.0014246952487155795,0.004336145706474781,0.0014080610126256943,0.0007961150840856135,0.003430265234783292,0.0017146177124232054,0.0012127149384468794,0.0015484201721847057,0.004228800069540739,0.003694310784339905,0.012026796117424965,0.006729091051965952,0.13760803639888763,0.1117616593837738
19,0.6,0.6850560903549194,0.003123246366158128,0.003123246366158128,0.0019918393809348345,0.005144682712852955,0.002824693452566862,0.0015934574184939265,0.004498804919421673,0.0024538813158869743,0.001596642192453146,0.0023118220269680023,0.004679545760154724,0.0037301862612366676,0.012184559367597103,0.006751128006726503,0.16402830183506012,0.1086590364575386
20,0.6,0.6859727501869202,0.0039524417370557785,0.0039524417370557785,0.002293566707521677,0.005729451309889555,0.002961726626381278,0.0016758550191298127,0.00582602946087718,0.002426386810839176,0.002147185616195202,0.0029543705750256777,0.004343530163168907,0.0038216097746044397,0.011906255967915058,0.006872975267469883,0.13774172961711884,0.10726993530988693
21,0.6,0.6835452318191528,0.003061166498810053,0.003061166498810053,0.001719835912808776,0.004484392236918211,0.0015779107343405485,0.0008922716951929033,0.0025308209005743265,0.002052429597824812,0.0007359495502896607,0.0010942135704681277,0.004994551185518503,0.0038720648735761642,0.012858167290687561,0.006921316497027874,0.1690986156463623,0.10485661774873734
22,0.6,0.6860665082931519,0.005177909042686224,0.005177909042686224,0.002948260400444269,0.006450011394917965,0.0043781171552836895,0.0024695827160030603,0.0075928508304059505,0.005122963339090347,0.0031183878891170025,0.004179681651294231,0.004582270048558712,0.003940317314118147,0.013859755359590054,0.007000727578997612,0.11723382025957108,0.1030065268278122
23,0.6,0.685167133808136,0.003908092156052589,0.003908092156052589,0.0022702349815517664,0.005454091355204582,0.004537275526672602,0.002565621165558696,0.007294178940355778,0.0038698911666870117,0.0034785689786076546,0.004325595684349537,0.00441350881010294,0.003976951353251934,0.012445096857845783,0.007025699131190777,0.1222996637225151,0.10051854699850082
24,0.6,0.6828492879867554,0.002455084817484021,0.002455084817484021,0.0014856538036838174,0.003144063986837864,0.002534888917580247,0.0014278589515015483,0.0034979507327079773,0.001820633071474731,0.0012918153079226613,0.0015508936485275626,0.005022232886403799,0.004083184991031885,0.012778094038367271,0.0071741733700037,0.1520702838897705,0.09990813583135605
25,0.6,0.6821510791778564,0.0033281489741057158,0.0033281489741057158,0.0018704603426158428,0.0040939562022686005,0.0014674748526886106,0.000823094742372632,0.002533107763156295,0.0026824777014553547,0.001270747627131641,0.0018156924052163959,0.005088950507342815,0.0040885452181100845,0.012853485532104969,0.007144675590097904,0.15220840275287628,0.09690046310424805
26,0.6,0.6800345182418823,0.00314739509485662,0.00314739509485662,0.0018017551628872752,0.003384063486009836,0.002291695913299918,0.0012871938524767756,0.004750682041049004,0.0027479107957333326,0.002501534065231681,0.0018611997365951538,0.005728892050683498,0.004074448253959417,0.015042586252093315,0.007081617601215839,0.17251168191432953,0.09358973801136017
27,0.6,0.6811655759811401,0.0017149022314697504,0.0017149022314697504,0.001021679025143385,0.0040174368768930435,0.003465058980509639,0.001949596218764782,0.005083133466541767,0.00206221011467278,0.0011081823613494635,0.0014651603996753693,0.005139200948178768,0.00412210077047348,0.01287924125790596,0.007125502917915583,0.147250235080719,0.09179224073886871
28,0.6,0.6827619671821594,0.0006875224062241614,0.0006875224062241614,0.0003945952921640128,0.000858123239595443,0.0030187605880200863,0.0016953106969594955,0.005621595308184624,0.0017080736579373479,0.00269000930711627,0.003637586021795869,0.0046846806071698666,0.004152785521000624,0.012675976380705833,0.007140010595321655,0.11634260416030884,0.08971305191516876
29,0.6,0.6803263425827026,0.0023173894733190536,0.0023173894733190536,0.001364107127301395,0.002399949822574854,0.0031908173114061356,0.0017900773091241717,0.005127917043864727,0.003949270583689213,0.0012827840400859714,0.001973395235836506,0.005279248114675283,0.004221336450427771,0.013126812875270844,0.007220614701509476,0.14338184893131256,0.08857468515634537
30,0.6,0.6813433766365051,0.005301103927195072,0.005301103927195072,0.003171345451846719,0.007218942977488041,0.0020690124947577715,0.001163017121143639,0.002460658084601164,0.0015158350579440594,0.0030159142334014177,0.003906291909515858,0.0049943337216973305,0.0042341845110058784,0.01296569500118494,0.0072056991048157215,0.12163188308477402,0.08634357899427414
31,0.6,0.6804530024528503,0.003682956798002124,0.003682956798002124,0.002079157391563058,0.0054505751468241215,0.0033565934281796217,0.001879488816484809,0.005824900232255459,0.004330146126449108,0.0018964423798024654,0.0028468698728829622,0.004990957677364349,0.004213782027363777,0.012513343244791031,0.007135574705898762,0.12474755942821503,0.08358623087406158
32,0.6,0.6805365085601807,0.009458843618631363,0.009458843618631363,0.005231814458966255,0.010289198718965054,0.004042565822601318,0.002259429544210434,0.005882167257368565,0.0035114516504108906,0.0026419891510158777,0.003815404372289777,0.0050925384275615215,0.004222074523568153,0.013221250846982002,0.007115042302757502,0.11656927317380905,0.08153150230646133
33,0.6,0.6787518262863159,0.0009257648489437997,0.0009257648489437997,0.0005187817150726914,0.001131586148403585,0.0013292183866724372,0.0007425486110150814,0.0020495704375207424,0.00132496387232095,0.0008982426370494068,0.0008203181205317378,0.00533134862780571,0.004222833085805178,0.013073287904262543,0.007082890719175339,0.13166247308254242,0.07945283502340317
34,0.6,0.67850661277771,0.005526729393750429,0.005526729393750429,0.003089952515438199,0.007738892920315266,0.004565945826470852,0.0025573233142495155,0.006826794706285,0.0043344637379050255,0.0014589272905141115,0.0015897249104455113,0.005188819020986557,0.004193971399217844,0.012691407464444637,0.0070015606470406055,0.12665411829948425,0.07692240178585052
35,0.6,0.6800028681755066,0.008556896820664406,0.008556896820664406,0.004900629632174969,0.010016226209700108,0.0037333799991756678,0.0020768793765455484,0.006210291292518377,0.004291744437068701,0.0027564249467104673,0.003622530261054635,0.005015399772673845,0.004155413247644901,0.013548674993216991,0.006904966663569212,0.10138588398694992,0.07433594763278961
36,0.6,0.6774019002914429,0.00189022661652416,0.00189022661652416,0.0011028432054445148,0.002587352879345417,0.002612136770039797,0.0014561854768544436,0.005072851199656725,0.0037456448189914227,0.0011149791534990072,0.001802896149456501,0.005272944923490286,0.004141799174249172,0.012889692559838295,0.006851685233414173,0.12526504695415497,0.07233449816703796
37,0.6,0.6793591976165771,0.006141345016658306,0.006141345016658306,0.003505959641188383,0.009477480314671993,0.0032553398050367832,0.0018014147644862533,0.005775377154350281,0.0034451144747436047,0.0030426557641476393,0.0039824373088777065,0.0048906318843364716,0.004125362727791071,0.013066144660115242,0.00679407175630331,0.09661897271871567,0.07036716490983963
38,0.6,0.679572582244873,0.001112184370867908,0.001112184370867908,0.0006802486022934318,0.0023493636399507523,0.004865844268351793,0.002721862867474556,0.008584331721067429,0.004905055742710829,0.003293130546808243,0.004522392060607672,0.004639184568077326,0.004116406198590994,0.012718462385237217,0.006750308442860842,0.08877883106470108,0.06863820552825928
39,0.6,0.6782749891281128,0.0017320724437013268,0.0017320724437013268,0.0011176900006830692,0.0027315395418554544,0.002746629761531949,0.0015300614759325981,0.005384125281125307,0.004100528545677662,0.0024773464538156986,0.003490959759801626,0.004928021226078272,0.003947376739233732,0.012905451469123363,0.006446727551519871,0.09389493614435196,0.06440234184265137
40,0.6,0.6770673990249634,0.003970377147197723,0.003970377147197723,0.0024176572915166616,0.0062247696332633495,0.0044889748096466064,0.00250662537291646,0.007386472076177597,0.004879922606050968,0.0024889535270631313,0.0031178579665720463,0.004704984370619059,0.0038727261126041412,0.011377774178981781,0.006299791391938925,0.10022669285535812,0.0618688240647316
41,0.6,0.6763219833374023,0.002645923988893628,0.002645923988893628,0.0016019386239349842,0.0034161554649472237,0.001968418713659048,0.0010771409142762423,0.0037644696421921253,0.0019242118578404188,0.00045286279055289924,0.0011434712214395404,0.004801647271960974,0.0038476590998470783,0.011517980135977268,0.00623446237295866,0.10301877558231354,0.06021908298134804
42,0.6,0.6769663095474243,0.003585462924093008,0.003585462924093008,0.002031552605330944,0.003018673975020647,0.0028154547326266766,0.0015591816045343876,0.005590666085481644,0.0028986590914428234,0.0015244169626384974,0.0021749220322817564,0.0045131659135222435,0.0037561063654720783,0.011100800707936287,0.006062242202460766,0.08970481157302856,0.057614583522081375
43,0.6,0.6784186959266663,0.002488046186044812,0.002488046186044812,0.001336728222668171,0.002580543514341116,0.005704320035874844,0.003179708728566766,0.009556486271321774,0.005632312502712011,0.00402451865375042,0.005297054536640644,0.004479064140468836,0.0037101232446730137,0.01303489413112402,0.005965032614767551,0.06996322423219681,0.05580880120396614
44,0.6,0.6757758855819702,0.0058049350045621395,0.0058049350045621395,0.0032754531130194664,0.0065289149060845375,0.0029003096278756857,0.0015791571931913495,0.004199841059744358,0.0018989399541169405,0.002123918617144227,0.002963936422020197,0.0047375294379889965,0.0036293533630669117,0.011412350460886955,0.0058141001500189304,0.0911695808172226,0.053587883710861206
45,0.6,0.6749354600906372,0.002939811674878001,0.002939811674878001,0.0015491674421355128,0.004053146578371525,0.0014263697667047381,0.0007802870823070407,0.0021953722462058067,0.0014470097376033664,0.0007613164489157498,0.0006087847286835313,0.004524179268628359,0.003514849115163088,0.010862855240702629,0.005610419437289238,0.0931464359164238,0.050961416214704514
46,0.6,0.6753218173980713,0.0006541315233334899,0.0006541315233334899,0.0005396362976171076,0.0012745466083288193,0.004279375076293945,0.0023624214809387922,0.008003703318536282,0.004163319710642099,0.0015808416064828634,0.00173565826844424,0.004356469959020615,0.0034940005280077457,0.010339471511542797,0.005556920543313026,0.08560147136449814,0.04976058751344681
47,0.6,0.6755725145339966,0.00430748937651515,0.00430748937651515,0.002621681895107031,0.005647209472954273,0.0026607627514749765,0.0014810775173828006,0.004431698005646467,0.002659639809280634,0.0012463609455153346,0.0013641018886119127,0.0039014907088130713,0.0033461095299571753,0.0092855179682374,0.005302552133798599,0.07648046314716339,0.046828508377075195
48,0.6,0.6730843782424927,0.00032534319325350225,0.00032534319325350225,0.00021164132340345532,0.00249310489743948,0.00264456938020885,0.0014499227982014418,0.005040880758315325,0.0029913142789155245,0.0024196028243750334,0.0020635381806641817,0.004734953865408897,0.003229983616620302,0.012742397375404835,0.005100439768284559,0.09445098042488098,0.04444311559200287
49,0.6,0.6757282614707947,0.008971024304628372,0.008971024304628372,0.005052636377513409,0.011414327658712864,0.0045072841458022594,0.0024470651987940073,0.007819348014891148,0.004488550126552582,0.0024482461158186197,0.004202605225145817,0.004128170665353537,0.0031417300924658775,0.010835847817361355,0.004943139851093292,0.06504028290510178,0.042507294565439224
50,0.6,0.6773645281791687,0.007483892608433962,0.007483892608433962,0.004363337531685829,0.010351595468819141,0.003376640845090151,0.0018620772752910852,0.006129635497927666,0.0036811598110944033,0.004615345038473606,0.0055483062751591206,0.00392560288310051,0.00313408300280571,0.012323349714279175,0.004914026707410812,0.04740234091877937,0.0417247898876667
51,0.6,0.6738055944442749,0.004200734198093414,0.004200734198093414,0.0023815638851374388,0.005455646198242903,0.0011746481759473681,0.0006296590436249971,0.002092844806611538,0.0015745253767818213,0.00046167016262188554,0.0006417505792342126,0.003768742550164461,0.0029359327163547277,0.009142713621258736,0.004588684998452663,0.07325869053602219,0.03849760815501213
52,0.6,0.6738411784172058,0.0018971891840919852,0.0018971891840919852,0.0011609200155362487,0.002300970023497939,0.0012004097225144506,0.0006595152080990374,0.0016720404382795095,0.0007244233274832368,0.00031178368953987956,0.00023774383589625359,0.003540460951626301,0.0027767419815063477,0.008414226584136486,0.004325998947024345,0.06724026054143906,0.03587207943201065
53,0.6,0.6721380949020386,0.005011050961911678,0.005011050961911678,0.00276323314756155,0.007199774030596018,0.0019426755607128143,0.000976668088696897,0.001962838228791952,0.0016890137922018766,0.0027436846867203712,0.002393122296780348,0.004308001603931189,0.0027292727027088404,0.011456072330474854,0.004238520283252001,0.07931213825941086,0.03475063294172287
54,0.6,0.6750167012214661,0.0031559537164866924,0.0031559537164866924,0.0018983233021572232,0.005025441758334637,0.0020583458244800568,0.0011292743729427457,0.0035113331396132708,0.002065349370241165,0.0012374970829114318,0.0019334664102643728,0.0032551568001508713,0.0025609915610402822,0.00856847409158945,0.003964236006140709,0.04850328341126442,0.03214142844080925
55,0.6,0.6746686100959778,0.002712588058784604,0.002712588058784604,0.0015479492722079158,0.002206525532528758,0.0015450404025614262,0.0008402872481383383,0.0038821741472929716,0.002183097181841731,0.0016513573937118053,0.0019449779065325856,0.002960990881547332,0.0024538312572985888,0.007392256986349821,0.0037866232451051474,0.04753423482179642,0.030376754701137543
56,0.6,0.6734286546707153,0.0038816225714981556,0.0038816225714981556,0.0023208081256598234,0.005961667280644178,0.0030837752856314182,0.0016972990706562996,0.004239649977535009,0.0024978036526590586,0.000643986277282238,0.0006319555686786771,0.002930981572717428,0.0023795224260538816,0.007185270544141531,0.003661106573417783,0.055170707404613495,0.029073139652609825
57,0.6,0.6719762682914734,0.0028328420594334602,0.0028328420594334602,0.001524981576949358,0.003819126635789871,0.0012603066861629486,0.0006742820842191577,0.004004923161119223,0.0022799703292548656,0.0017968255560845137,0.0021057031117379665,0.003615985857322812,0.0022556318435817957,0.010268766433000565,0.0034603478852659464,0.0634998306632042,0.02721058577299118
58,0.6,0.6736582517623901,0.008532144129276276,0.008532144129276276,0.004636590369045734,0.009226515889167786,0.0026069062296301126,0.0014182974118739367,0.004101896658539772,0.002792971907183528,0.0016797089483588934,0.0013694334775209427,0.0029259673319756985,0.0021678535267710686,0.006983352825045586,0.003315818728879094,0.0462082214653492,0.025824882090091705
59,0.6,0.6743320226669312,0.002240586094558239,0.002240586094558239,0.0014170525828376412,0.0035019596107304096,0.0025897796731442213,0.0014239853480830789,0.004199668765068054,0.002569662407040596,0.0018039846327155828,0.0026446108240634203,0.0025633571203798056,0.0019418912706896663,0.006868214346468449,0.002961693098768592,0.03477424755692482,0.022855350747704506
60,0.6,0.6749099493026733,0.007040968164801598,0.007040968164801598,0.004118320997804403,0.009318978525698185,0.002789087127894163,0.0015005961759015918,0.0063012875616550446,0.003928239457309246,0.0026556230150163174,0.0042259846813976765,0.0029289184603840113,0.0018473791424185038,0.009252144955098629,0.002809945959597826,0.02713720314204693,0.021496068686246872
61,0.6,0.6739468574523926,0.004504363052546978,0.004504363052546978,0.0025529819540679455,0.007134460844099522,0.0026397390756756067,0.0014424793189391494,0.004706899169832468,0.0027407112065702677,0.0016783656319603324,0.002809481229633093,0.002337399637326598,0.0016948404954746366,0.006184095051139593,0.0025715536903589964,0.031094588339328766,0.019511757418513298
62,0.6,0.6738192439079285,0.0033808178268373013,0.0033808178268373013,0.00216211611405015,0.006741910707205534,0.0025360335130244493,0.0013721531722694635,0.004247344098985195,0.0031363675370812416,0.0016056089662015438,0.0025495802983641624,0.002259114058688283,0.0016361327143386006,0.005914009641855955,0.002476668683812022,0.030200792476534843,0.018646376207470894
63,0.6,0.6714659333229065,0.006592505145817995,0.006592505145817995,0.003633196232840419,0.007664516102522612,0.0062942951917648315,0.0034394324757158756,0.011008993722498417,0.003988958895206451,0.002601893851533532,0.004630589857697487,0.002895102370530367,0.0013071108842268586,0.00974286999553442,0.0019742222502827644,0.041567619889974594,0.014754395000636578
64,0.6,0.6725832223892212,0.0021722358651459217,0.0021722358651459217,0.0013034215662628412,0.0027540146838873625,0.00129242695402354,0.0007052108994685113,0.0022103001829236746,0.0015435208333656192,0.0005472408956848085,0.000733274151571095,0.0018232529982924461,0.0012628600234165788,0.0048100766725838184,0.001903051626868546,0.031154397875070572,0.0141211012378335
65,0.6,0.6727935671806335,0.004951101262122393,0.004951101262122393,0.002953882561996579,0.006315137725323439,0.0031859325245022774,0.0017350384732708335,0.005388909950852394,0.003742682049050927,0.0005326725076884031,0.0011475797509774566,0.0017119997646659613,0.0012809650506824255,0.004172761924564838,0.0019260378321632743,0.02937401458621025,0.01419431809335947
66,0.6,0.6739427447319031,0.006705021485686302,0.006705021485686302,0.0035888575948774815,0.008685337379574776,0.002836375730112195,0.0015038462588563561,0.006009896285831928,0.003506813198328018,0.001859289244748652,0.0034164879471063614,0.002308888593688607,0.0011186773190274835,0.007466149050742388,0.0016783875180408359,0.01665085181593895,0.012288735248148441
67,0.6,0.6738260388374329,0.006645180284976959,0.006645180284976959,0.003787510097026825,0.008244962431490421,0.0018650108249858022,0.0010269961785525084,0.004075365141034126,0.0026228823699057102,0.0015039052814245224,0.0020423405803740025,0.001367707853205502,0.001001298543997109,0.004020748194307089,0.0014993116492405534,0.014816248789429665,0.010910920798778534
68,0.6,0.6722790002822876,0.006631788797676563,0.006631788797676563,0.0036178838927298784,0.008265267126262188,0.0016856914153322577,0.0009112251573242247,0.0037507093511521816,0.0014266623184084892,0.0010595469502732158,0.001710956683382392,0.0015793745405972004,0.0008955803932622075,0.004786618985235691,0.0013385696802288294,0.024416035041213036,0.009685967117547989
69,0.6,0.6727127432823181,0.002802470698952675,0.002802470698952675,0.0015699955401942134,0.005288513842970133,0.0018660302739590406,0.0010128739522770047,0.0030005653388798237,0.002151177264750004,0.0015430363127961755,0.0024652699939906597,0.0012728804722428322,0.0007992459577508271,0.004359200596809387,0.0011924330610781908,0.01872849650681019,0.008581751026213169
70,0.6,0.6732667088508606,0.0017751149134710431,0.0017751149134710431,0.0010560929076746106,0.0025350984651595354,0.0026325176004320383,0.0014385661343112588,0.00394803611561656,0.0026609553024172783,0.0008013989427126944,0.0009317913791164756,0.000592312659136951,0.0006483914330601692,0.0017314712749794126,0.0009656723705120385,0.011280803941190243,0.0069142114371061325
71,0.6,0.6710798144340515,0.0051955352537333965,0.0051955352537333965,0.0031488104723393917,0.007100679911673069,0.004840339533984661,0.0026649008505046368,0.009835926815867424,0.0055662416853010654,0.003895584959536791,0.006096403580158949,0.003555946983397007,0.0006058369763195515,0.01370220072567463,0.000900818093214184,0.026872685179114342,0.006419080775231123
72,0.6,0.6721436381340027,0.007780555170029402,0.007780555170029402,0.004421614110469818,0.009829978458583355,0.0029778415337204933,0.0016227186424657702,0.004801948554813862,0.0029115553479641676,0.002055827295407653,0.003392943646758795,0.0019135628826916218,0.00037753384094685316,0.007388898637145758,0.0005603921017609537,0.014116066507995129,0.00397477438673377
73,0.6,0.674350380897522,0.00482965586706996,0.00482965586706996,0.0030905059538781643,0.009426526725292206,0.006799827795475721,0.0036720270290970802,0.011623845435678959,0.0074870469979941845,0.0026716876309365034,0.005020743701606989,0.002643658546730876,0.00040158285992220044,0.009946789592504501,0.0005950973136350513,0.002057003090158105,0.004202449228614569
74,0.6,0.6726720929145813,0.005949351936578751,0.005949351936578751,0.00316426670178771,0.010017110034823418,0.006959258578717709,0.0038231327198445797,0.010295501910150051,0.007093772292137146,0.0018456308171153069,0.0012803118443116546,0.0008608145290054381,0.0005724927759729326,0.0022136718034744263,0.0008471671608276665,0.013808713294565678,0.005959108471870422
75,0.6,0.6733730435371399,0.003594087902456522,0.003594087902456522,0.0024900936987251043,0.006855459418147802,0.0007383828051388264,0.00033047888427972794,0.0009127590456046164,0.0004749709041789174,0.0008826133562251925,0.0005428514559753239,9.911013330565766e-05,0.0002249005192425102,0.0003304407000541687,0.0003323491255287081,0.0016781603917479515,0.0023291611578315496
76,0.6,0.6729403138160706,0.005449380725622177,0.005449380725622177,0.0030716704204678535,0.00716703524813056,0.0009931349195539951,0.0005189072689972818,0.0017441932577639818,0.00046140619087964296,0.00027914802194572985,0.0005426618736237288,0.00045473623322322965,0.00014964483852963895,0.0013354768743738532,0.0002208703081123531,0.003505976404994726,0.0015426694881170988
77,0.6,0.6724284887313843,0.003596400609239936,0.003596400609239936,0.0020386159885674715,0.00484874751418829,0.002148895990103483,0.0011715579312294722,0.004557090345770121,0.0017006179550662637,0.0013934249291196465,0.0024235949385911226,0.0010532931191846728,6.927739741513506e-05,0.004043242894113064,0.00010213721543550491,0.005617612972855568,0.0007111859158612788
78,0.6,0.6725484728813171,0.00130912393797189,0.00130912393797189,0.0006815448286943138,0.0021096020936965942,0.0021172091364860535,0.001164315384812653,0.0025151160079985857,0.001322159543633461,0.000898217607755214,0.0010573887266218662,0.0005804376560263336,0.0002213274856330827,0.0018308338476344943,0.0003259512595832348,0.007671358063817024,0.002263016998767853
79,0.6,0.6741793751716614,0.008054659701883793,0.008054659701883793,0.00444840406998992,0.010711222887039185,0.0034788816701620817,0.0019200574606657028,0.005996198859065771,0.0038276833947747946,0.0023342373315244913,0.0036358805373311043,0.0017819645581766963,3.241858212277293e-05,0.006808605510741472,4.7694593376945704e-05,0.009259887039661407,0.00033022582647390664
