,uuid,epoch,loss,train_acc,eval_acc,eval_acc_0,eval_acc_1,eval_acc_2,eval_acc_3,eval_acc/head_0,eval_acc/head_1,eval_acc/head_2,eval_acc_0/head_0,eval_acc_0/head_1,eval_acc_0/head_2,eval_acc_1/head_0,eval_acc_1/head_1,eval_acc_1/head_2,eval_acc_2/head_0,eval_acc_2/head_1,eval_acc_2/head_2,eval_acc_3/head_0,eval_acc_3/head_1,eval_acc_3/head_2
0,e6b0371e-0d3d-4d76-9fcf-5241e5b1e5a1,0,1.3178308010101318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,71771d6f-a387-422c-bab1-c34ca3c9ba22,0,0.9806439280509949,0.52,0.2800000011920929,1.0,0.019999999552965164,0.14000000059604645,1.0,0.2800000011920929,0.2800000011920929,0.2800000011920929,1.0,1.0,1.0,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.14000000059604645,0.14000000059604645,0.14000000059604645,1.0,1.0,1.0
2,92e7c6ba-6b14-4452-96cd-6d946fe62d2f,0,0.9951223134994507,0.48,0.5600000023841858,0.9599999785423279,1.0,0.0,0.0,0.5600000023841858,0.5600000023841858,0.5600000023841858,0.9599999785423279,0.9599999785423279,0.9599999785423279,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4d821552-3ce5-4513-987a-1967b9ab9871,0,1.0886955261230469,0.0,0.5600000023841858,0.03999999910593033,0.0,1.0,1.0,0.5600000023841858,0.0,0.0,0.03999999910593033,0.0,0.019999999552965164,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03999999910593033
