run_uuid,function_uuid,coeffs,comps,random_seed,min_loss,max_eval_acc,ds_fraction_positive
4a9f3468-09c5-4efd-bf81-b13d300bda6a,1a63000e-6a73-4008-8aba-6acaa307ef22,"[-0.9517486095428467, 0.7037094831466675, 0.42780816555023193, -0.3263894319534302]","[[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0], [0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0], [0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]]",609360,0.368212739944458,0.8320000171661377,0.7020000219345093
9d65bee1-f9fe-4fae-8721-92b3ccde0eb5,1a63000e-6a73-4008-8aba-6acaa307ef22,"[-0.9517486095428467, 0.7037094831466675, 0.42780816555023193, -0.3263894319534302]","[[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0], [0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0], [0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]]",290960,0.3532845151424408,0.800000011920929,0.6859999895095825
789d8ff1-c9f6-4de4-a108-3ad96fbfcf14,1a63000e-6a73-4008-8aba-6acaa307ef22,"[-0.9517486095428467, 0.7037094831466675, 0.42780816555023193, -0.3263894319534302]","[[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0], [0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0], [0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]]",999306,0.016809106640517713,1.0,0.6930000185966492
04096176-4bfe-4a44-8a39-89ba5d37750b,1a63000e-6a73-4008-8aba-6acaa307ef22,"[-0.9517486095428467, 0.7037094831466675, 0.42780816555023193, -0.3263894319534302]","[[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0], [0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0], [0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]]",302752,0.021935312002897264,0.9940000176429749,0.6930000185966492
6d4ddccf-d2b7-4121-a68e-47757b44c879,1a63000e-6a73-4008-8aba-6acaa307ef22,"[-0.9517486095428467, 0.7037094831466675, 0.42780816555023193, -0.3263894319534302]","[[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0], [0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0], [0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]]",926963,0.3202632224559784,0.8160000443458557,0.734000027179718
0f8386dc-bbf5-435f-82f9-68b8e7fc3ac7,3a9da722-f9f0-42c3-8d31-e5b66b8f2b39,"[-0.5780662298202515, 0.5018925666809082, -0.722121000289917, 0.5854214429855347]","[[0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0], [1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]]",637928,0.014221361204981804,1.0,0.6510000228881836
978bae4c-f306-4fff-9803-32cd184f4a57,3a9da722-f9f0-42c3-8d31-e5b66b8f2b39,"[-0.5780662298202515, 0.5018925666809082, -0.722121000289917, 0.5854214429855347]","[[0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0], [1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]]",993231,0.44667683577537537,0.7920000553131104,0.6589999794960022
c5d396b8-ee82-488d-952d-ce622dd705d5,3a9da722-f9f0-42c3-8d31-e5b66b8f2b39,"[-0.5780662298202515, 0.5018925666809082, -0.722121000289917, 0.5854214429855347]","[[0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0], [1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]]",256829,0.2321582008600235,0.9200000166893005,0.6610000133514404
0b537305-878f-4290-aa06-b78eefb54e60,3a9da722-f9f0-42c3-8d31-e5b66b8f2b39,"[-0.5780662298202515, 0.5018925666809082, -0.722121000289917, 0.5854214429855347]","[[0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0], [1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]]",788932,0.01814704304933548,1.0,0.6740000247955322
fd55c663-1460-486a-878c-531bdb869301,3a9da722-f9f0-42c3-8d31-e5b66b8f2b39,"[-0.5780662298202515, 0.5018925666809082, -0.722121000289917, 0.5854214429855347]","[[0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0], [1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]]",661632,0.020849107086658478,1.0,0.7089999914169312
b57d2557-781e-41e3-b36a-879bd2bfc5ba,07155cb2-bbbd-4d07-be58-07d29ddc174c,"[-0.14228391647338867, 0.5556938648223877, -0.5296701192855835, -0.0560070276260376]","[[0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0], [1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",10374,0.023761719480156897,1.0,0.5339999794960022
4de2dacc-535b-4587-b1ca-07e76042939b,07155cb2-bbbd-4d07-be58-07d29ddc174c,"[-0.14228391647338867, 0.5556938648223877, -0.5296701192855835, -0.0560070276260376]","[[0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0], [1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",961009,0.01803485579788685,0.9980000257492065,0.515999972820282
e1f1f867-e497-4020-8b8f-7f2e37d3a33e,07155cb2-bbbd-4d07-be58-07d29ddc174c,"[-0.14228391647338867, 0.5556938648223877, -0.5296701192855835, -0.0560070276260376]","[[0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0], [1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",842117,0.3425523386001587,0.7660000324249268,0.5320000052452087
3ac511d2-e55e-4872-b4dc-2ed220744d6f,07155cb2-bbbd-4d07-be58-07d29ddc174c,"[-0.14228391647338867, 0.5556938648223877, -0.5296701192855835, -0.0560070276260376]","[[0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0], [1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",955780,0.31477667021751404,0.7520000338554382,0.503000020980835
f351620e-b1a7-4509-9409-163021a491c6,07155cb2-bbbd-4d07-be58-07d29ddc174c,"[-0.14228391647338867, 0.5556938648223877, -0.5296701192855835, -0.0560070276260376]","[[0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0], [1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",64039,0.017605501011013984,1.0,0.5130000114440918
3919fc59-88d6-400a-9473-cf032ea18c4e,fa855cee-239e-4a1c-9e85-121960710f99,"[0.2412933111190796, 0.8825474977493286, -0.5607599020004272, -0.5691441297531128]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0], [0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]]",389970,0.006159739404916763,0.9960000514984131,0.6000000238418579
11cfb659-4513-425e-9d6a-9bbbcbd4c95d,fa855cee-239e-4a1c-9e85-121960710f99,"[0.2412933111190796, 0.8825474977493286, -0.5607599020004272, -0.5691441297531128]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0], [0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]]",630404,0.017460807666182517,0.9980000257492065,0.5920000076293945
d22d9a89-ef12-4e1e-8e33-8e119873f594,fa855cee-239e-4a1c-9e85-121960710f99,"[0.2412933111190796, 0.8825474977493286, -0.5607599020004272, -0.5691441297531128]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0], [0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]]",691232,0.00890049697086215,1.0,0.5879999995231628
d3cd6aa5-f336-48ca-a7b7-a05e42cf2b83,fa855cee-239e-4a1c-9e85-121960710f99,"[0.2412933111190796, 0.8825474977493286, -0.5607599020004272, -0.5691441297531128]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0], [0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]]",342048,0.008758004743605852,1.0,0.6069999933242798
daffcd04-aab3-4321-9fc9-65812e297304,fa855cee-239e-4a1c-9e85-121960710f99,"[0.2412933111190796, 0.8825474977493286, -0.5607599020004272, -0.5691441297531128]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0], [0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]]",354938,0.009805631071329117,0.9980000257492065,0.5690000057220459
d33a1791-f4e5-4a52-8517-c2cf31dd9f83,05a5bbeb-fc96-466f-99a1-751abfce7d15,"[-0.9647430181503296, -0.6803675889968872, 0.8103421926498413, 0.9023991823196411]","[[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0], [1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0], [1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]]",760775,0.016176879197359086,0.9820000529289246,0.6320000290870667
50300b0b-3d71-446e-b0d4-791ff72b82c9,05a5bbeb-fc96-466f-99a1-751abfce7d15,"[-0.9647430181503296, -0.6803675889968872, 0.8103421926498413, 0.9023991823196411]","[[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0], [1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0], [1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]]",13940,0.011979212082922458,0.9900000691413879,0.6100000143051147
bb43ae47-497e-4cb7-beb1-6bd3e0a1ac10,05a5bbeb-fc96-466f-99a1-751abfce7d15,"[-0.9647430181503296, -0.6803675889968872, 0.8103421926498413, 0.9023991823196411]","[[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0], [1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0], [1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]]",252018,0.009167068421840667,1.0,0.6399999856948853
36687061-f0b8-4588-b33b-c55aa51ea1e3,05a5bbeb-fc96-466f-99a1-751abfce7d15,"[-0.9647430181503296, -0.6803675889968872, 0.8103421926498413, 0.9023991823196411]","[[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0], [1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0], [1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]]",960737,0.007958168961107731,0.9940000176429749,0.597000002861023
72aeb571-8631-4819-9039-5fd5c849230f,05a5bbeb-fc96-466f-99a1-751abfce7d15,"[-0.9647430181503296, -0.6803675889968872, 0.8103421926498413, 0.9023991823196411]","[[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0], [1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0], [1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]]",30559,0.4663902394771576,0.8040000200271606,0.6449999809265137
4970d7b0-022b-48bd-bbbc-d8460ade888e,5dea075d-7c07-44d7-8c23-646780fa6a03,"[0.29499495029449463, -0.294921875, -0.9743711948394775, 0.6168218851089478]","[[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0], [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0], [0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0]]",781319,0.3148912227153778,0.812000036239624,0.25999999046325684
ef2bd6cd-6a21-4c44-84b2-4558100a7110,5dea075d-7c07-44d7-8c23-646780fa6a03,"[0.29499495029449463, -0.294921875, -0.9743711948394775, 0.6168218851089478]","[[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0], [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0], [0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0]]",76836,0.35966591453552244,0.8360000252723694,0.2809999883174896
3b3f8787-958a-4deb-85a9-90ed5ecfab38,5dea075d-7c07-44d7-8c23-646780fa6a03,"[0.29499495029449463, -0.294921875, -0.9743711948394775, 0.6168218851089478]","[[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0], [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0], [0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0]]",833542,0.005289310380816459,1.0,0.2630000114440918
1592ee2b-2c47-4011-acb4-9513f8d5ee3c,5dea075d-7c07-44d7-8c23-646780fa6a03,"[0.29499495029449463, -0.294921875, -0.9743711948394775, 0.6168218851089478]","[[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0], [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0], [0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0]]",665684,0.34843226742744443,0.8180000185966492,0.2529999911785126
d299065f-0dc4-48f2-afcb-0de450269d67,5dea075d-7c07-44d7-8c23-646780fa6a03,"[0.29499495029449463, -0.294921875, -0.9743711948394775, 0.6168218851089478]","[[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0], [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0], [0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0]]",22098,0.006795550361275673,1.0,0.2639999985694885
3d7537cb-c4e7-4c1a-a640-9daa1dc71736,f269ae0c-2df5-4e10-a729-a3d080c576c1,"[-0.3301811218261719, -0.5633343458175659, 0.8406729698181152, -0.13929879665374756]","[[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0], [1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]]",739329,0.019311972811818123,1.0,0.5299999713897705
be85a41b-20a3-48d3-a5a6-726b205ea785,f269ae0c-2df5-4e10-a729-a3d080c576c1,"[-0.3301811218261719, -0.5633343458175659, 0.8406729698181152, -0.13929879665374756]","[[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0], [1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]]",439382,0.01988007539510727,0.9960000514984131,0.5519999861717224
